#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
419.9999999935243,-4658.909674165903,1567.5836358178447,-3091.3260383480583,324.73406217932234,37.6
429.9999999932878,-4727.39893598958,1343.4217686586621,-3383.9771673309183,275.4216878499073,37.6
439.99999999305135,-4831.510510808324,1504.417000915209,-3327.0935098931154,311.7323289780796,37.6
449.9999999928149,-4841.650286497489,1398.9022746363935,-3442.7480118610956,288.4001564720529,37.6
459.9999999925784,-4807.6321586480035,1530.2521402858285,-3277.380018362175,315.8449199920218,37.6
469.99999999234194,-4708.912248261724,1505.5651102167337,-3203.34713804499,310.60789957600315,37.6
479.9999999921055,-4651.583057999068,1376.4868185990777,-3275.0962393999903,284.45105033801667,37.6
489.999999991869,-4779.973026914397,1399.949632419445,-3380.0233944949523,290.8631590193888,37.6
499.99999999163254,-4811.0380607892885,1352.8348105297675,-3458.203250259521,279.08490372500916,37.6
509.99999999139607,-4794.672462696489,1390.2255332801085,-3404.44692941638,288.1013394116882,37.6
519.9999999911596,-4725.526329993978,1349.8736290937552,-3375.652700900223,277.3023484736347,37.6
529.9999999909231,-4969.387586988226,1451.8855727293271,-3517.5020142588987,298.8946772695591,37.6
539.9999999906867,-4791.4354277996745,1461.0077055236534,-3330.427722276021,298.07004892754105,37.6
549.9999999904502,-4914.973576470095,1544.7423585526876,-3370.231217917408,316.7181443739185,37.6
559.9999999902137,-4884.85414837073,1508.9993083624724,-3375.854840008258,310.1484730614801,37.6
569.9999999899773,-4747.4393234240115,1422.281043530743,-3325.1582798932686,294.04028579777435,37.6
579.9999999897408,-4834.946057078522,1509.7420990160408,-3325.2039580624814,311.7779621091125,37.6
589.9999999895043,-4865.365332950894,1418.9565144814414,-3446.408818469453,292.2356283584042,37.6
599.9999999892678,-4784.527888688521,1465.8325040220586,-3318.695384666462,302.8476071071852,37.6
609.9999999890314,-4889.084679235792,1432.875730554267,-3456.208948681525,293.44113029559117,37.6
619.9999999887949,-4960.162854912467,1527.1013726437811,-3433.0614822686857,313.7971560699629,37.6
629.9999999885584,-4851.822779649526,1442.6625809287186,-3409.160198720807,294.56395197931494,37.6
639.999999988322,-4816.415664390478,1424.208677605001,-3392.206986785477,295.0305166554499,37.6
649.9999999880855,-4777.573437626679,1401.0518980790453,-3376.521539547634,289.5021911231012,37.6
659.999999987849,-4870.33630207526,1517.5345519731934,-3352.8017501020668,311.6573624063419,37.6
669.9999999876126,-4815.572933292911,1419.854094858655,-3395.718838434256,293.63369273635806,37.6
679.9999999873761,-4875.01244360972,1496.9967340459577,-3378.0157095637624,304.27646378679003,37.6
689.9999999871396,-4901.827274395211,1438.1623962771187,-3463.6648781180925,295.92631567740995,37.6
699.9999999869032,-4818.376077103111,1467.73361072336,-3350.642466379751,301.4822369364057,37.6
709.9999999866667,-4707.630093901466,1526.3902486769036,-3181.2398452245625,312.7612285343057,37.6
719.9999999864302,-4814.698635889063,1395.298642721079,-3419.3999931679837,287.0822209842166,37.6
729.9999999861938,-4871.2148613388645,1312.5426340713943,-3558.67222726747,269.7898542310689,37.6
739.9999999859573,-4902.422094495373,1569.2834423274971,-3333.138652167876,323.0953842819323,37.6
749.9999999857208,-4690.272040837282,1498.9379179118105,-3191.334122925471,307.2732040074559,37.6
759.9999999854844,-4740.789217234159,1389.2335849692593,-3351.5556322649,285.81207115268336,37.6
769.9999999852479,-4935.943552961935,1486.3001765863416,-3449.643376375593,308.0630045482746,37.6
779.9999999850114,-4933.145532845612,1535.0571074783047,-3398.0884253673075,314.92901760788385,37.6
789.999999984775,-4743.127611611662,1469.783215234218,-3273.3443963774444,304.4973764471968,37.6
799.9999999845385,-4805.944304222205,1418.8930279729354,-3387.051276249269,290.63978916087314,37.6
809.999999984302,-4797.925644657243,1423.652231374463,-3374.2734132827795,292.3764794496477,37.6
819.9999999840655,-5014.668838827572,1483.9373206337261,-3530.7315181938457,306.2878905784024,37.6
829.9999999838291,-4931.776911273974,1321.887808500541,-3609.8891027734335,272.9996785510153,37.6
839.9999999835926,-4930.311280843264,1510.151182162241,-3420.1600986810236,309.49352630472526,37.6
849.9999999833561,-4803.339746389392,1407.8889687795129,-3395.450777609879,291.22568776651576,37.6
859.9999999831197,-4869.179047056418,1504.066613458278,-3365.1124335981403,310.8392652269326,37.7
869.9999999828832,-4903.808738692762,1533.8658898483727,-3369.942848844389,315.40200094073487,37.6
879.9999999826467,-4881.890148245301,1327.5197078910853,-3554.370440354216,273.7490446841159,37.6
889.9999999824103,-4921.001547947939,1401.0519338579315,-3519.9496140900073,289.53148709734177,37.6
899.9999999821738,-4986.136985491749,1446.8829931487176,-3539.2539923430318,299.61385538099705,37.6
909.9999999819373,-4829.952446157489,1500.8538310329334,-3329.098615124556,308.91790315597143,37.6
919.9999999817009,-4951.042394916205,1445.1603488818546,-3505.8820460343504,298.62244607933764,37.6
929.9999999814644,-4874.920071009654,1453.7628972657462,-3421.1571737439076,298.5644104816184,37.6
939.9999999812279,-4812.31240098914,1425.0843178439532,-3387.2280831451867,291.89505132755374,37.6
949.9999999809914,-4898.77484214205,1383.4593094895265,-3515.315532652524,285.74711254582866,37.6
959.999999980755,-4747.2039949992295,1514.82601142167,-3232.3779835775595,314.35224305022194,37.6
969.9999999805185,-4850.889286979825,1365.7385698410353,-3485.1507171387893,282.9978242966994,37.6
979.999999980282,-4956.212846319479,1475.4550531104564,-3480.757793209022,303.4290568235285,37.7
989.9999999800456,-4807.437953438054,1578.258490655196,-3229.179462782858,323.42151606556746,37.6
999.9999999798091,-4898.890147822038,1462.040853311901,-3436.849294510137,299.7208568976809,37.6
1009.9999999795726,-4893.793416932009,1471.8286361055348,-3421.964780826474,301.18611006847874,37.6
1019.9999999793362,-4795.449303317471,1389.514640951565,-3405.934662365906,285.62202417856844,37.6
1029.9999999804638,-4993.737058166377,1487.59077414461,-3506.1462840217673,308.373297581014,37.7
1039.999999982501,-4881.058066524217,1508.7408694633857,-3372.317197060831,309.78344283286987,37.6
1049.9999999845384,-4776.740321897758,1437.88659226665,-3338.853729631108,296.48707109515044,37.6
1059.9999999865756,-4938.299372046941,1458.2023295515,-3480.097042495441,300.5930579026295,37.7
1069.999999988613,-4852.919603361024,1410.8789489625688,-3442.0406543984554,291.51114054716226,37.6
1079.9999999906502,-4878.277424327227,1519.5360453432518,-3358.741378983975,314.0705264735557,37.6
1089.9999999926874,-4896.959335636434,1557.1991337383758,-3339.760201898058,320.6912589002928,37.7
1099.9999999947247,-4876.369246500939,1478.7245830032539,-3397.644663497685,306.44118848855277,37.7
1109.999999996762,-4776.012993832079,1494.411023977962,-3281.6019698541168,309.4649938033689,37.7
1119.9999999987992,-4853.452390920724,1575.6829402700994,-3277.769450650624,323.2946898383626,37.7
1130.0000000008365,-4879.432962230016,1397.2574350381824,-3482.175527191833,286.46331130440217,37.7
1140.0000000028738,-4824.006097506195,1436.4022845976801,-3387.603812908515,293.9892514229373,37.7
1150.000000004911,-4722.405579872277,1448.7325016402124,-3273.673078232064,300.2631975665286,37.7
1160.0000000069483,-4770.770369639545,1493.632933299619,-3277.1374363399254,305.5867030126267,37.7
1170.0000000089856,-4951.564715009827,1448.3503545197268,-3503.2143604901,298.9457652385526,37.7
1180.0000000110228,-4730.265859400217,1433.3958075082749,-3296.8700518919422,293.62023154139246,37.7
1190.0000000130601,-4788.582815834571,1399.0304573540093,-3389.552358480562,289.7364630932633,37.6
1200.0000000150974,-4918.75913644102,1427.6848278542552,-3491.074308586765,290.4281613327523,37.6
1210.0000000171347,-4979.196520921542,1307.5647593479357,-3671.6317615736066,268.03614586274233,37.6
1220.000000019172,-4815.814528767893,1518.0000583086537,-3297.8144704592387,311.2344499073784,37.6
1230.0000000212092,-4800.02679156222,1490.0546701113526,-3309.9721214508672,307.2637947205089,37.7
1240.0000000232465,-4810.738461605502,1421.4490837021042,-3389.2893779033984,294.3489416941148,37.7
1250.0000000252837,-4635.828282203416,1508.0297885157802,-3127.798493687636,309.93146338917194,37.7
1260.000000027321,-4905.0488926640655,1510.7767799237147,-3394.272112740351,311.331722172854,37.7
1270.0000000293583,-4957.639017790208,1383.8756245361003,-3573.7633932541075,284.2059077268269,37.7
1280.0000000313955,-4704.135569697755,1491.6005942256613,-3212.5349754720937,307.94284022989586,37.7
1290.0000000334328,-4880.029660852435,1493.7928983907868,-3386.236762461648,307.20973817837665,37.7
1300.00000003547,-4875.885381913784,1539.0621731596043,-3336.8232087541796,316.2937097586737,37.7
1310.0000000375073,-4833.888162780385,1408.2653539011706,-3425.622808879214,289.40024961567667,37.7
1320.0000000395446,-4753.854894856428,1455.9933684199214,-3297.861526436506,300.01519957647446,37.7
1330.0000000415819,-4856.782292760568,1395.7042513949903,-3461.0780413655784,284.2975325827339,37.7
1340.0000000436191,-4812.784471390935,1397.0516146979137,-3415.732856693022,288.85824027586017,37.7
1350.0000000456564,-4918.2702346828555,1372.0018284600374,-3546.268406222818,280.1136093874849,37.7
1360.0000000476937,-4724.981519549347,1407.174676253983,-3317.8068432953633,293.35980635721546,37.7
1370.000000049731,-4739.720469420775,1541.6017745820343,-3198.1186948387403,318.462770317675,37.7
1380.0000000517682,-4726.265328657478,1436.1097080649247,-3290.155620592553,297.4114108752974,37.7
1390.0000000538055,-4944.422484892728,1388.0255333434632,-3556.3969515492645,285.89055052668795,37.7
1400.0000000558427,-4836.28758382162,1364.5526670802121,-3471.7349167414077,282.2558052125811,37.7
1410.00000005788,-4761.268981212928,1387.7860498481166,-3373.4829313648115,286.45442502684546,37.7
1420.0000000599173,-4942.828967425224,1400.778260788352,-3542.050706636872,287.47151059852166,37.7
1430.0000000619546,-4845.848305352245,1334.080133845315,-3511.7681715069302,274.45174438922396,37.7
1440.0000000639918,-4878.182843054222,1390.5537870440576,-3487.6290560101643,286.75480099137104,37.7
1450.000000066029,-4651.7616898934875,1413.1408667701614,-3238.620823123326,290.4186983152817,37.6
1460.0000000680664,-4910.606905124459,1455.161930689792,-3455.4449744346675,298.7342916651335,37.6
1470.0000000701036,-4849.7206928656915,1515.583972737869,-3334.1367201278226,310.11317987395756,37.6
1480.000000072141,-4793.7542522926105,1369.322856194007,-3424.4313960986037,279.4607387930959,37.6
1490.0000000741782,-4804.416782877929,1372.527420575301,-3431.889362302628,282.2937466427466,37.6
1500.0000000762154,-4831.113230974375,1425.617370515219,-3405.4958604591566,293.3700921032245,37.6
1510.0000000782527,-4841.480996576534,1395.7565775516912,-3445.724419024843,285.5578432584269,37.6
1520.00000008029,-4854.795030262284,1448.2667789986242,-3406.5282512636595,297.5052914777714,37.6
1530.0000000823272,-4906.9519612334925,1458.3772308649009,-3448.5747303685916,299.3399591855314,37.6
1540.0000000843645,-4916.311231768999,1357.11166428025,-3559.1995674887494,281.22842818365336,37.6
1550.0000000864018,-4892.068830420836,1486.7978500097445,-3405.270980411092,308.7427675897306,37.6
1560.000000088439,-4848.06174240802,1439.3724378188615,-3408.6893045891584,295.72681362017823,37.6
1570.0000000904763,-4865.819444588088,1398.9462622451188,-3466.8731823429694,289.553205307586,37.6
1580.0000000925136,-4716.67494768937,1513.3852836650337,-3203.289664024336,312.6723964130776,37.6
1590.0000000945508,-4754.230458975723,1441.4126373099582,-3312.817821665765,297.50982252743086,37.6
1600.000000096588,-4891.754063300656,1440.8174664470544,-3450.9365968536013,296.41838424080953,37.6
1610.0000000986254,-4745.167381870383,1421.3668895577339,-3323.800492312649,293.7790934734238,37.6
1620.0000001006626,-4917.784673007055,1411.4809359325025,-3506.3037370745524,287.6590028320585,37.6
1630.0000001027,-4933.634486678378,1461.0101662441084,-3472.62432043427,303.6746340243276,37.6
1640.0000001047372,-4704.305673369277,1548.9401280487507,-3155.3655453205265,315.9129606288322,37.6
1650.0000001067745,-5004.369311583483,1419.1002835548147,-3585.2690280286683,293.24764635658374,37.6
1660.0000001088117,-4913.508997347266,1433.8806275464099,-3479.628369800856,294.92965787695226,37.6
1670.000000110849,-4922.317513595482,1399.0816688608045,-3523.235844734677,289.8183357347652,37.6
1680.0000001128863,-4921.766474880042,1455.8216537679682,-3465.9448211120734,299.21540594741043,37.6
1690.0000001149235,-4939.111545093418,1378.521669074747,-3560.5898760186706,285.3846197042543,37.6
1700.0000001169608,-5001.29391928572,1335.9255246413966,-3665.3683946443234,273.7578772171717,37.6
1710.000000118998,-4868.381398343055,1596.2172915413453,-3272.1641068017093,331.0596715944118,37.6
1720.0000001210353,-4861.542665301116,1363.4743718127424,-3498.068293488374,280.84119195594724,37.6
1730.0000001230726,-4827.13102248217,1459.4086559205127,-3367.7223665616575,300.39684555613684,37.6
1740.0000001251099,-4895.525403144143,1402.1973314096917,-3493.328071734451,289.12336938227696,37.6
1750.0000001271471,-4929.018843800458,1333.6249410633366,-3595.3939027371216,273.8793309996922,37.6
1760.0000001291844,-5124.457852511364,1327.8273653706256,-3796.6304871407383,274.1032739730175,37.6
1770.0000001312217,-4958.843001560375,1351.174650097821,-3607.6683514625543,278.41049275309604,37.6
1780.000000133259,-4912.270173046819,1453.9422682013953,-3458.3279048454233,297.8108523407698,37.6
1790.0000001352962,-5123.927582794077,1510.8664294958317,-3613.0611532982457,307.2162230390045,37.6
1800.0000001373335,-4908.21558955923,1417.3457973766908,-3490.8697921825387,292.15958801813827,37.6
1810.0000001393707,-4933.134945317087,1422.7017416217143,-3510.433203695373,292.0822427751772,37.6
1820.000000141408,-5046.435340878501,1478.0550408172057,-3568.380300061295,304.9982271382667,37.6
1830.0000001434453,-4978.5594584412265,1456.3306864935075,-3522.228771947719,302.50962962449375,37.6
1840.0000001454825,-4881.919495524871,1585.0790639549577,-3296.8404315699136,324.50279911505635,37.6
1850.0000001475198,-4991.528202279957,1496.4728920642588,-3495.0553102156987,307.7827074583019,37.6
1860.000000149557,-4927.507875550226,1503.7676541947008,-3423.7402213555256,311.28470190066497,37.6
1870.0000001515943,-4913.914077028023,1463.5607133116212,-3450.353363716402,302.1264829723832,37.6
1880.0000001536316,-4996.385666890878,1399.1633810780959,-3597.2222858127825,286.49078503803577,37.6
1890.0000001556689,-4892.876818888954,1497.5993636935282,-3395.2774551954262,309.44237783024505,37.6
1900.0000001577062,-4809.131786417421,1389.7720060914878,-3419.3597803259327,289.88780216445537,37.6
1910.0000001597434,-5032.541718036775,1488.3066047811033,-3544.2351132556714,307.1447984239839,37.6
1920.0000001617807,-4913.697232271945,1424.7692756284841,-3488.9279566434607,293.03132902501636,37.6
1930.000000163818,-5035.668628994562,1518.735120733646,-3516.933508260916,312.29164977760905,37.6
1940.0000001658552,-4909.099407313938,1411.7105279549894,-3497.3888793589485,291.74635224425987,37.6
1950.0000001678925,-5002.100315089971,1396.619461488875,-3605.4808536010964,289.45738449137673,37.6
1960.0000001699298,-4901.221263245643,1348.769728807551,-3552.451534438092,279.62812974376897,37.6
1970.000000171967,-4959.714598741954,1443.384103874226,-3516.3304948677287,301.2406000676438,37.6
1980.0000001740043,-4950.763991850819,1391.0655781061184,-3559.6984137447007,286.50674962329805,37.6
1990.0000001760416,-4979.065293638411,1379.4485810555036,-3599.616712582908,283.87655562355167,37.6
2000.0000001780788,-4982.826017857347,1471.4241074129332,-3511.401910444414,303.37371582645085,37.6
2010.000000180116,-4945.019841463062,1589.7138144765456,-3355.3060269865164,328.75665882206096,37.6
2020.0000001821534,-4904.271724968615,1469.897659433316,-3434.3740655352985,303.9145938872275,37.6
2030.0000001841906,-4891.59723062407,1362.9114956934325,-3528.6857349306374,280.4988259159051,37.6
2040.000000186228,-4988.2368154622645,1570.1573981518304,-3418.079417310434,321.42713174387285,37.6
2050.000000188265,-4940.444832751925,1476.214749081915,-3464.2300836700097,302.3258536084588,37.6
2060.000000190302,-4998.989064674225,1472.0034531200213,-3526.985611554204,300.561567104133,37.6
2070.0000001923395,-4882.758935472589,1336.4383530287494,-3546.320582443839,272.2164656092234,37.6
2080.0000001943768,-4911.7400538702905,1441.230039160943,-3470.510014709347,296.12174076844155,37.6
2090.000000196414,-4994.88053769117,1407.9314424889992,-3586.9490952021706,289.4624301661766,37.6
2100.0000001984513,-4884.6465317191505,1409.7857975740887,-3474.8607341450615,287.0268260863446,37.6
2110.0000002004886,-4924.684486345614,1460.8776976211145,-3463.806788724499,301.7637824970771,37.6
2120.000000202526,-5004.332927971884,1427.6073877455976,-3576.7255402262863,293.2371986400384,37.6
2130.000000204563,-5000.492097336431,1441.2734295804921,-3559.2186677559384,296.84132967422045,37.6
2140.0000002066004,-4932.449681883577,1400.0573455078754,-3532.3923363757012,289.5959840586237,37.6
2150.0000002086376,-4926.13397645169,1381.96011008769,-3544.173866364,286.0357421399432,37.6
2160.000000210675,-4875.796361171149,1499.7559278330898,-3376.0404333380593,309.3052669489188,37.6
2170.000000212712,-4881.510495356223,1376.0788897260045,-3505.4316056302187,282.20845493495636,37.6
2180.0000002147494,-5077.292116008943,1541.9214933133962,-3535.3706226955464,320.0851805837601,37.6
2190.0000002167867,-5027.900058026877,1447.6888977144783,-3580.2111603123985,299.59372086710636,37.6
2200.000000218824,-4772.96317303986,1381.4728630277273,-3391.4903100121323,288.5116479719587,37.6
2210.0000002208612,-4828.797836669398,1433.0195092435042,-3395.7783274258936,294.5259617245109,37.6
2220.0000002228985,-4905.158406787351,1574.8191087267014,-3330.3392980606495,324.2458164374342,37.6
2230.000000224936,-4962.380439135489,1460.1509851606195,-3502.229453974869,301.1617520505676,37.6
2240.000000226973,-4963.366650422671,1469.547331571745,-3493.8193188509263,303.5177620070295,37.6
2250.0000002290103,-5047.031002927978,1443.3861421625656,-3603.6448607654124,298.5563722025016,37.6
2260.0000002310476,-4911.177534272252,1422.3966546303689,-3488.780879641883,295.2620138327692,37.6
2270.000000233085,-4934.225369590534,1420.8461118006676,-3513.379257789866,291.0520101891754,37.6
2280.000000235122,-4998.750836570485,1410.1883291532718,-3588.5625074172135,291.1307088983543,37.6
2290.0000002371594,-5076.5592222478635,1501.0512750064006,-3575.5079472414627,306.65325977946094,37.6
2300.0000002391967,-4833.385241936111,1414.6458577635526,-3418.7393841725584,291.77642558604373,37.6
2310.000000241234,-4985.695044538591,1371.8554427296433,-3613.839601808948,285.0542036972564,37.6
2320.000000243271,-4947.562108715404,1459.928665505441,-3487.633443209963,296.953238403597,37.6
2330.0000002453085,-5121.63816426675,1444.3061354710362,-3677.332028795714,293.6285598575832,37.6
2340.0000002473457,-4953.461837140539,1435.9395951121055,-3517.522242028433,294.6464012078651,37.6
2350.000000249383,-4858.159797856561,1505.037341980903,-3353.1224558756585,311.5169742641235,37.6
2360.0000002514203,-4977.171206400184,1482.2021292240865,-3494.9690771760975,303.3832986253868,37.6
2370.0000002534575,-5048.173995004099,1508.5046341469447,-3539.6693608571545,312.249021692104,37.6
2380.000000255495,-4983.396050774315,1326.0357914536687,-3657.360259320646,273.1717682851742,37.6
2390.000000257532,-4981.163589687492,1457.7164969167497,-3523.4470927707425,298.85387848666187,37.6
2400.0000002595693,-4759.281839121601,1437.0905107067133,-3322.1913284148873,297.98592625132375,37.6
2410.0000002616066,-4996.263039486382,1424.6199230532748,-3571.643116433107,293.72682753687894,37.6
2420.000000263644,-5012.838034776445,1477.917866201582,-3534.920168574863,300.9254067624831,37.6
2430.000000265681,-5020.119213146918,1507.7267632091332,-3512.3924499377845,310.7701576534439,37.6
2440.0000002677184,-4839.078211739491,1447.4819206664042,-3391.596291073087,296.954597960353,37.6
2450.0000002697557,-4987.175458367997,1462.4971349356467,-3524.67832343235,300.3886014074351,37.6
2460.000000271793,-4816.394844212876,1389.333930502266,-3427.06091371061,286.4746230396351,37.6
2470.00000027383,-5031.752563665093,1501.1970758431924,-3530.5554878219,307.3491656507093,37.6
2480.0000002758675,-4950.309192354451,1417.559986329311,-3532.7492060251398,293.33683141459727,37.6
2490.0000002779047,-4948.778711604862,1512.8040053194484,-3435.974706285414,310.06856493196733,37.6
2500.000000279942,-4989.788799090556,1324.3783423804957,-3665.41045671006,272.3449652462146,37.6
2510.0000002819793,-4968.546278623365,1356.7340451674893,-3611.8122334558757,282.6787746282437,37.6
2520.0000002840166,-4996.0691000760835,1445.6433486229241,-3550.425751453159,299.29070877638895,37.6
2530.000000286054,-4900.784053452186,1380.1514010061742,-3520.6326524460114,280.6752937068392,37.6
2540.000000288091,-5057.4059694313,1419.5163284584503,-3637.8896409728495,292.95518448085204,37.6
2550.0000002901284,-4862.359575446578,1505.945066631209,-3356.4145088153687,310.5483346102498,37.6
2560.0000002921656,-4839.773211014423,1529.4235972282654,-3310.349613786158,315.5030473245206,37.6
2570.000000294203,-4910.392431242219,1528.2016720537845,-3382.190759188434,315.42518101632857,37.6
2580.00000029624,-4867.9377794915445,1407.0213322174905,-3460.916447274054,288.95716378571956,37.6
2590.0000002982774,-4902.542989398122,1464.3780390604977,-3438.164950337624,301.085758008,37.6
2600.0000003003147,-4930.837412974429,1489.0436643635974,-3441.7937486108312,306.6140214709688,37.6
2610.000000302352,-4957.596825215715,1400.6416629496853,-3556.95516226603,287.98325043229124,37.6
2620.0000003043892,-4885.753239734833,1431.1361251068424,-3454.6171146279908,293.26123291923034,37.6
2630.0000003064265,-4964.359364527388,1302.61948376569,-3661.739880761698,267.85065598247877,37.6
2640.0000003084638,-4797.035220778165,1451.9138393422493,-3345.121381435916,297.4507709986777,37.6
2650.000000310501,-4961.369038604148,1456.2049272946617,-3505.1641113094865,299.85026020081204,37.6
2660.0000003125383,-4841.017069453476,1434.8669486718684,-3406.150120781608,294.9666178127759,37.6
2670.0000003145756,-4907.71598859448,1336.7875355756835,-3570.928453018797,276.70193957130317,37.6
2680.000000316613,-4883.826664783411,1524.566332529604,-3359.2603322538066,311.181940927662,37.6
2690.00000031865,-4946.516982856159,1435.5621875152256,-3510.9547953409337,294.6261750766539,37.6
2700.0000003206874,-4978.720987890658,1500.8655227603856,-3477.855465130272,309.21650648435644,37.6
2710.0000003227246,-5051.563330237775,1615.0639840322522,-3436.4993462055227,330.7969034648544,37.6
2720.000000324762,-4902.772928403753,1416.4700369199848,-3486.3028914837687,291.6235148828639,37.6
2730.000000326799,-5195.055653848925,1324.458039390386,-3870.5976144585393,271.67449955133696,37.6
2740.0000003288364,-5036.894663863513,1402.597923434871,-3634.2967404286424,287.1807595396859,37.6
2750.0000003308737,-4930.844986837367,1368.2107370285123,-3562.634249808855,282.96051191796505,37.6
2760.000000332911,-5062.684141943823,1394.361881747866,-3668.3222601959574,289.2211529903917,37.6
2770.0000003349483,-4945.686883708467,1438.329847829144,-3507.3570358793227,299.088497880177,37.6
2780.0000003369855,-5061.268027266678,1418.8807988544904,-3642.387228412187,291.4849728743146,37.6
2790.000000339023,-4846.464096778457,1503.1185854850457,-3343.3455112934116,306.5420628633761,37.6
2800.00000034106,-4971.714619869739,1407.5446510090721,-3564.169968860667,289.7129416951398,37.6
2810.0000003430973,-4907.253049397233,1525.7087923645806,-3381.5442570326522,313.9333226817071,37.6
2820.0000003451346,-5040.821221607836,1458.919399147165,-3581.9018224606716,298.9793954061709,37.6
2830.000000347172,-4889.587329012891,1482.9878877535161,-3406.599441259375,305.6791732078749,37.6
2840.000000349209,-4921.776896319469,1425.039535816161,-3496.737360503308,293.51976459526537,37.6
2850.0000003512464,-4818.105221028603,1411.194007659791,-3406.9112133688122,288.8346375505793,37.6
2860.0000003532837,-4840.558479420799,1491.4647430866814,-3349.0937363341172,306.98504222154776,37.6
2870.000000355321,-5036.3927473919775,1355.2757382054567,-3681.1170091865206,276.74740501321696,37.6
2880.000000357358,-4888.324004359348,1514.1194877493106,-3374.204516610037,312.8378476304245,37.6
2890.0000003593955,-4921.779702640672,1351.3524204567225,-3570.42728218395,278.0230339723334,37.6
2900.0000003614327,-4939.054845383504,1452.1630023526584,-3486.891843030845,298.3569743742369,37.6
